"[  42  767  310 1736  286    1    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 229  386 1021   27  721  768  947 1519  309   92 1737 2048  818  819
    0    0    0    0    0]",0
"[ 248   19  269 1738  100 2049 1739   75    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 513 1022    5  866   31   18    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  36  722 2050  287   25 2051    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[2480 2481 1023  600 1218  211    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 196   28 1520 2052    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 455 1521    1    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 207  179  820  270  180  935 1219  814    1    0    0    0    0    0
    0    0    0    0    0]",1
"[417  65 544  57 331 259   1   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[2053  154 2054  179   74  387 1024   70   26  388   70  867 1126    1
    0    0    0    0    0]",1
"[ 769  821  948   82 1522   49    1    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 103  332  573 1352 1523    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 543 2482  155  219    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1025 1524  308    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[2483   14   86 2481   14 2055  635    5   86    1    0    0    0    0
    0    0    0    0    0]",0
"[ 108   40 1220  107   36  457 1353    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 352 1221  770  766    5 2056    1    1    0    0    0    0    0    0
    0    0    0    0    0]",0
"[389 230   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[1127 2042 1128  574  353    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 101 1354 1222   75    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[868 601 119   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 72 822  34 458 949 950 771 950 459   1   0   0   0   0   0   0   0   0
   0]",1
"[1026  311 2057  667    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 822 2484 2485 1223   58   28    1    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[1355  142  249    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 119  485  436   24  390  197 1356  312  823  772 2486 1525    0    0
    0    0    0    0    0]",1
"[668   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 760 1357 2487 1224   24    1    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[391 147 354 575   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[869 284   4 228   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[437  27 147   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 131  486  773 1740  355    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[159  69 774   4 333 154 775   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 487   90  103   13 1526  941 1526 1527 2058  160  514   58   56    0
    0    0    0    0    0]",0
"[ 10 768 669   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[  92 1528  824 1225  951  260  418    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[1741   19 1027  870   15 1742  636  208    1    0    0    0    0    0
    0    0    0    0    0]",1
"[ 576 2483  198 1529 1129   35  871    1    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 485 2488  390   26  545  181  351  392    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 180   35  544  515  516  419  872  393 1226 2059    0    0    0    0
    0    0    0    0    0]",1
"[   4  164  873   79  115   58  568  820    5 2060    0    0    0    0
    0    0    0    0    0]",1
"[ 546  288  637  723 2061  670  874   36  313    0    0    0    0    0
    0    0    0    0    0]",1
"[  94  717   24  288 1130  259   10    1    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 334  460  289   16  420  547  161   30 1358  119    1    0    0    0
    0    0    0    0    0]",0
"[ 457  190  231 1743    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[271 638 230   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[2043  169  455    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[288  60 132 220   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 394  290  577 2062  356  114 2489    1    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1131  952   57    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 261 1744 2063    1    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 825 1745 1359  825  771  950   72  459 1028 1227   72  822   34  458
    1    0    0    0    0]",1
"[ 232   15    1  124 1746 1029 2064  272    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1228 2065  936  270  170 2490    4  724  285    0    0    0    0    0
    0    0    0    0    0]",0
"[ 271 1530    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[2066 1030  671    8  357 1733    8  725  395  726 1747  548    0    0
    0    0    0    0    0]",0
"[  64  309  672  104   84  826    2 2067    4 1031  194    0    0    0
    0    0    0    0    0]",1
"[  17  111 1132  111    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[488   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[125 421   4 291  32 165 146 166 638   0   0   0   0   0   0   0   0   0
   0]",0
"[  76  273 2068  483 2068    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[285 285   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1531   82  284  549  335  727  257  673    0    0    0    0    0    0
    0    0    0    0    0]",1
"[776 167   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 124  770  124  198 1360   13  179   97   10    1    0    0    0    0
    0    0    0    0    0]",0
"[ 41 386 953 422 770   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[2069  171  764  233 1748    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[668 550 336 952  11   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 48 517  96  50 274 166 275  91   0   0   0   0   0   0   0   0   0   0
   0]",0
"[  87  159   69   74  639   84   23 1032   79    1    0    0    0    0
    0    0    0    0    0]",0
"[ 143 2070  271 1128  312 1749 2071  146   22    0    0    0    0    0
    0    0    0    0    0]",0
"[337 954   6 716 423   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 32 518 108  72   1   1   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[637 234  17   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[  35 1750  396   88 1532  314    1    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[519  91   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 21 824 397 489 378 198   1   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[132 777  16 125  53   1   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 193   10   40 2491    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  96  379  578 1229   74  827    1    1    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 955  520  461 1230  875    1    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 462  358   70  438  438  338  946  419 2072    1    0    0    0    0
    0    0    0    0    0]",1
"[551   4 674 549 439  98  33   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[  64  550  199  358  490  721 1751    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[200 728 120   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 828 2073   70 1031  275 2074    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  89 2047  388  876  172   20  956 2492 1752   73  602    1    1    0
    0    0    0    0    0]",0
"[ 36  27 257 957 491   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1753  267  182  171  390  492    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[315  34 815   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 579   41  398    4 1123  333    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 821   88  235 1754 1220  675    1    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 729  102  304 1533   60    1    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[262 339   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 396 1033   28 1231 1232  396  463   28    1    0    0    0    0    0
    0    0    0    0    0]",1
"[  5 396 545   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[   9  209  133 1361   27 1034  116    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 109 1233 1362  488    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 954 2055  635    5   86  424   32  247 1234    1  877    0    0    0
    0    0    0    0    0]",0
"[521 263  69  78 121 230   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[  24    2   71 2493  431  192 1035  308    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 37 640 311  49 126   1  12   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 396 1033   28 1231 1232  396  463   28 1755  493 2747    1    0    0
    0    0    0    0    0]",1
"[  37  576 1756  359    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[  16  276   53  307   30 2075  457  603  440    1    0    0    0    0
    0    0    0    0    0]",1
"[2076    7  339   13  579 1235  425  456    2 2077    0    0    0    0
    0    0    0    0    0]",0
"[878 230 183   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 47 134   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[   3  641 1757   18  815 1222   42 1036    5  127  954    0    0    0
    0    0    0    0    0]",1
"[2748  829 1236  663 1224  292  168  183 1534    1    0    0    0    0
    0    0    0    0    0]",0
"[1363  958   38  604  441 1037  393    1    1    0    0    0    0    0
    0    0    0    0    0]",1
"[ 228  676 2078  830  236 1758    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[642 360 316   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1123  361  284  170  168  605  580    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[  7 120 106 643   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 293  454   92    8 1133  277  399    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 414  379 1212   42  538 1016  939  718  304  131    0    0    0    0
    0    0    0    0    0]",0
"[1134   14 1535 1364 1038  100   29 1536 1237   84    1    0    0    0
    0    0    0    0    0]",0
"[ 547  339 2079   57   41  386   32  197    0    0    0    0    0    0
    0    0    0    0    0]",0
"[464   6 196  28 385   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 232   15    1  581 1759    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  90  106  606   44 1039 2080  201    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[1365 1537 1538  237  465 1539    1   12    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 131  184  607 2482  959   17 2081 1135  400    1   32    1    0    0
    0    0    0    0    0]",0
"[122   8  61  42 142 249   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[  2 577 156 161 135  52 157 159  69  92 494   0   0   0   0   0   0   0
   0]",0
"[2082   14   72  669 1760    1    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  50  401 1019   71  879 1136   35  677  148  582 1040    0    0    0
    0    0    0    0    0]",0
"[ 426  495  305   49  179 1540 1761 1366    1    0    0    0    0    0
    0    0    0    0    0]",1
"[ 552  219    4  715   93 1762 1523    9  263   69    7 2494    0    0
    0    0    0    0    0]",0
"[ 221  769  277  362 1238 2495    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[678 583 778  13  28 572  75   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 779  666  679  317 2496    1 1763 2083 1764    1    0    0    0    0
    0    0    0    0    0]",0
"[ 880  354  880    1 1023  113  730    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1041  285    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 39 553 277 762 522   1   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 396 1033   28 1231 1232  396  463   28 1755  493    0    0    0    0
    0    0    0    0    0]",1
"[ 397  259 1367  583 1367    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  19  247    6  202 1348   56 2497  306    1    0    0    0    0    0
    0    0    0    0    0]",1
"[ 312 2498 1765 1042  664    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 521  680   52 1734  292    2 2084    7 2499  442    2 1734    0    0
    0    0    0    0    0]",0
"[ 881  600  391 2085    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 414  379 1212   42  538 1016  939  718  131  483 1043    0    0    0
    0    0    0    0    0]",0
"[ 278   33  882 1541  681  248    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1766  327   52  340    7  517  466  222  553    0    0    0    0    0
    0    0    0    0    0]",0
"[883 831  54  95 173 402   1   1   0   0   0   0   0   0   0   0   0   0
   0]",1
"[1767  884 1725  554  147    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[   4 1239  318   27  212  294  818    7  181  250 2086    0    0    0
    0    0    0    0    0]",0
"[  45 1044  644  162   31   37  136   38    1    1    0    0    0    0
    0    0    0    0    0]",0
"[ 148   13  832 2087  813 1542    3   22    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 235 2500  312   64  833   87 1045    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 885 2501  192 1240  158  441    1    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 554  578 1229   74  827    1    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[   7    7 1543    1  645  780   15    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 731    6    7  334    8 2088 1368 1241  547  513   36  584    0    0
    0    0    0    0    0]",0
"[213 496 583 214 149   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 523  161  960  458  497 1046    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 162  261 1544 1242 2749   16   28    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 641  246   83    4  159   69 1768  133  646  333    0    0    0    0
    0    0    0    0    0]",0
"[671 203   1  12   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 285 2089 2502    1    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 467  467 1769  961    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[   4 2090 1369    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 251 1370 1243  962 2503    1    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[386 248 193   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 37 467  35  40   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 136  363  220  403 1244  545    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[2091    1    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 116   79  128   50    9  663 1545 1371   87  159   69 1546  332 1547
    0    0    0    0    0]",0
"[ 963 1121   56    5  219   89  761    1    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  54  886  279  468 1372 1770 2092 1355   12    1    0    0    0    0
    0    0    0    0    0]",1
"[ 964  781   31 2504    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[  48  133   29 1771  104 1245  209    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 484  512  816  433  484 2750 1772 1773 2751 2505 2844    1    0    0
    0    0    0    0    0]",0
"[965  33 117 319   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1047  554    3 1246  404 1048    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 782 1774   70  770 1049    1    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  35  464  157  288  102 1373 1374 1247    1    0    0    0    0    0
    0    0    0    0    0]",1
"[ 522 1548   89 1549  310  166  197  117    1    0    0    0    0    0
    0    0    0    0    0]",0
"[  77  606  682  773  184 1775  834  364 1550    1    0    0    0    0
    0    0    0    0    0]",0
"[ 318  280  115   81   29 1551 1050   26   33    0    0    0    0    0
    0    0    0    0    0]",1
"[  48   97 1051  434  405  524 1723 2093 1052  386    0    0    0    0
    0    0    0    0    0]",0
"[287  25 783 180   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[2094 2506  647 1776   54   13  683    1    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 134 1552  776 2095  443  585    1    1    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  87   67 1248    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 64 120   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 132  365   17   53 1249    1    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 132  784 1777  184   16  161   37 1250 1053  214    1    0    0    0
    0    0    0    0    0]",1
"[1375  295   30 1778    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1553 1125  366    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 102 1137   99 2507  684  125 1554   22   12    1    0    0    0    0
    0    0    0    0    0]",1
"[ 542  134  555 1054  525  887  542 1376 1779  874    1    0    0    0
    0    0    0    0    0]",1
"[888 197  87 281 608  87 281  79   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1780 1251  889   16  420   44  231   13    1    0    0    0    0    0
    0    0    0    0    0]",1
"[1055  464    1    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1045  274  398 1056 1781  237 1138  491 1377 1029    0    0    0    0
    0    0    0    0    0]",0
"[ 685   25  114  169  609 1378  320  238   21    1    0    0    0    0
    0    0    0    0    0]",1
"[120  78   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[ 556    8  966   64  309  164 1555  173   90  327 1139 1379    1    0
    0    0    0    0    0]",1
"[ 663  631  732  553  155   60   78   20   73 1140    0    0    0    0
    0    0    0    0    0]",0
"[  1 585   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[   2  355 1380    1    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  57  204  358 1542    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[  11   48  498 2096   48  267    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 948 1381 2508  673 1754   88   11   40    1    0    0    0    0    0
    0    0    0    0    0]",1
"[ 422  341 2097   44 1782    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 385 2098  120    5  342  208 1041  385   61    0    0    0    0    0
    0    0    0    0    0]",0
"[488 890 890 629 239   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 116  401    2  401  686 1382    4 1783  193    0    0    0    0    0
    0    0    0    0    0]",0
"[ 57 223  80 376 425  51   1   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 835  553 1057  416    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 126  863 1042  785 1233  126  863 1042  785    1    0    0    0    0
    0    0    0    0    0]",1
"[469 967 421 144   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1784  781   21  103  252 1785 2099 2507  470   14  387   86    0    0
    0    0    0    0    0]",0
"[ 252  881  444 1775   97  128  648    1    1    0    0    0    0    0
    0    0    0    0    0]",0
"[ 52  72 205  67  76   1   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[244  56 537   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[1786  551  392 1125   10    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[   8   81  406  100  526    3  786  146 1787    0    0    0    0    0
    0    0    0    0    0]",0
"[1383    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[1384  687 1788 1556  185    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 25 390 194 361   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[ 267   33 1789    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[314 224 223 253   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[  92  781   76  191  116 2100    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[ 586   77  335  557  133 2509  101    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 443  332 1547    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 194  401  491 1515  335 1385 2101  539   48   78  557    0    0    0
    0    0    0    0    0]",0
"[ 149 1790 1047  575    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 836  968   66   89 1252   94 1040   60  423    0    0    0    0    0
    0    0    0    0    0]",0
"[ 398   24    2   94  327  646  252 2102    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 367 2510 1386  380    6  384   77   36  252  109    5 2103    0    0
    0    0    0    0    0]",0
"[ 677 1557  163    1    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[526   3 343 109 159  69 641   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[2752 2753   68 1791  729  102 1558    1    0    0    0    0    0    0
    0    0    0    0    0]",1
"[1253  206  137  129  733  270   66  734  270   66  734  685    1    0
    0    0    0    0    0]",1
"[ 832   32   57  631  154  150  628 2080  527  344 1039    0    0    0
    0    0    0    0    0]",0
"[ 471   46 1559  238 1762  969   74    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 677   31 1254 1058    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[  45  787 1141  400  601    1    0    0    0    0    0    0    0    0
    0    0    0    0    0]",1
"[  47    6  240  649 1236  472    1    0    0    0    0    0    0    0
    0    0    0    0    0]",0
"[ 679   20   73   27  970    2 1387  688    0    0    0    0    0    0
    0    0    0    0    0]",0
"[2104  241  828 1142 1792  673  142 1255 2105  684   20    0    0    0
    0    0    0    0    0]",0
"[ 157  215   25 1367 1388  186  127 1143  287   68  891    0    0    0
    0    0    0    0    0]",1
"[ 43 228   8   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",0
"[157 236 971   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0]",1
"[2106  782  650   12    1    0    0    0    0    0    0    0    0    0
    0    0    0    0    0]",0
